80.8406,277.309,44.3694,81.595,266.018,45.3806,82.0733,255.237,46.3502,82.7669,245.05,46.7943,83.001,236.36,47.0518,83.3634,224.937,47.3652,83.7695,216.098,47.1024,84.07,204.798,46.9236,83.9992,195.832,46.2309,84.1094,186.422,45.3142,84.0477,178.248,43.6769,83.8765,167.21,42.5723,83.96,158.264,40.8144,83.5093,150.325,38.4283,83.4154,142.029,36.2933,83.0782,132.048,33.6828,82.7781,123.138,31.0454,82.4919,114.583,28.0158,82.0283,105.745,25.1564,81.6064,97.7723,21.2537,81.1611,89.0375,17.9052,80.5785,80.5774,14.1066,80.3074,72.0035,9.87029,79.4788,64.4855,5.53309,78.9714,57.3267,1.81859,78.1983,50.5726,5.73605,77.3221,43.7417,9.65286,76.3721,37.5609,12.9285,75.5838,30.6721,16.3829,74.604,24.6918,19.1209,73.5535,18.6073,21.652,72.677,12.2559,24.2066,71.6264,6.09642,26.3291,70.5248,0.386746,27.8012,69.5975,-5.53862,29.3437,68.5279,-11.7987,30.6945,67.5196,-17.5765,31.5846,66.4831,-23.3867,32.3064,65.4324,-29.4446,32.8025,64.3615,-35.3142,32.9827,63.1811,-40.8629,32.8921,62.0785,-46.4775,32.293,,,,,,,,,,,,,,,,,,,,,
80.6391,279.868,44.2257,81.6478,268.427,45.4917,82.6074,257.535,46.6974,83.2883,247.179,47.6121,83.9094,236.259,48.1971,84.5377,226.968,48.1288,85.1395,218.059,48.0645,85.4365,207.611,47.9071,85.9328,197.72,47.3297,86.1682,187.399,46.7427,86.2639,179.223,45.4699,86.2609,169.005,44.1378,86.4491,159.295,42.6792,86.4772,150.732,40.763,86.2937,141.798,38.5501,86.12,133.236,36.0798,85.8955,123.759,33.7057,85.5686,115.851,30.7837,85.5069,106.587,28.1447,85.0173,98.6747,24.3318,84.4926,90.0076,21.2185,84.3043,81.7354,17.5965,83.7953,73.2157,13.902,83.073,66.2405,9.24267,82.5874,57.8012,5.07276,81.8677,50.5304,1.97266,81.0281,44.1593,5.93336,80.206,37.3707,9.90645,79.3031,30.8968,13.544,78.453,24.7306,16.7263,77.5196,18.4964,19.6665,76.5217,12.4893,22.1146,75.461,6.44363,24.4893,74.5644,0.185222,26.7664,73.5119,-5.62982,28.5234,72.5177,-11.6801,30.1343,71.4845,-17.297,31.2844,70.3226,-23.194,32.3785,69.2322,-28.8734,33.0729,68.1227,-34.5757,33.5357,67.0022,-40.2863,33.7976,65.8619,-45.6883,33.5999,,,,,,,,,,,,,,,,,,,,,
80.5151,286.629,42.9313,81.5971,277.402,44.0994,82.3615,267.311,45.1716,83.4493,253.023,46.4517,84.1756,245.203,46.5251,85.0387,235.502,46.7197,85.7223,222.143,47.3712,86.2619,212.499,47.0515,86.7453,202.385,46.4843,87.5677,196.332,45.0648,87.6948,184.434,44.241,88.3692,176.472,42.195,88.5854,167.972,40.603,88.5375,154.657,39.4765,88.7111,146.319,37.2588,88.9963,140.323,33.8807,88.6987,127.378,32.1615,88.8702,123.071,28.1362,88.8637,112.911,25.4699,88.7662,104.31,21.7453,88.1482,92.8337,19.3438,88.1332,83.5438,15.8812,87.5947,75.9048,11.4597,87.8027,70.4383,5.88438,87.8,61.9698,1.27405,86.9475,55.3551,2.3881,86.4636,48.1891,6.5073,85.8957,41.7509,10.0858,85.1828,34.8689,13.4186,84.6405,28.3882,16.4159,83.8605,21.8394,19.1862,83.2294,15.3531,21.6886,82.5185,9.15129,23.8402,81.8039,2.44112,25.9337,81.1338,-3.91768,27.6976,80.3742,-10.4887,29.2094,79.5715,-16.5562,30.2522,78.6992,-22.7957,31.2096,77.9586,-29.1453,31.7683,77.0823,-35.2545,32.0999,76.1725,-41.1355,32.1263,,,,,,,,,,,,,,,,,,,,,,,,
84.8837,286.869,42.601,85.591,276.391,43.7239,86.2294,265.173,44.7441,86.6009,254.514,45.4765,86.9611,244.411,45.7007,87.349,235.848,45.5037,87.4209,225.565,45.2205,87.7114,215.778,44.7249,87.7362,205.459,44.2167,87.8064,196.569,42.9243,87.4414,182.876,42.7213,87.5572,175.699,40.5581,87.4409,167.962,38.247,87.2243,158.228,36.3556,86.8225,144.716,35.0375,86.6818,140.684,31.0033,86.4731,131.448,28.1334,86.0988,122.557,25.057,85.7135,113.414,21.7898,85.2318,105.731,17.9679,84.8297,96.1386,14.4041,84.199,88.4078,9.96299,83.6779,79.4623,5.99575,83.3108,70.4126,1.79397,82.4217,63.7215,2.119,81.5289,56.7129,6.07044,80.5619,50.4133,9.49832,79.7552,43.6655,12.8091,78.7289,37.1534,15.7138,77.8782,30.631,18.3503,76.8174,23.9849,20.6658,75.9261,17.0938,23.0179,74.8618,10.7292,24.7977,73.7468,4.60192,26.2955,72.5835,-1.60353,27.4449,71.4893,-8.03025,28.5991,70.462,-14.4475,29.3255,69.3038,-20.6713,29.7985,68.1225,-26.7035,29.9312,66.9332,-32.9588,29.8937,65.7326,-39.0349,29.4995,64.5408,-45.2987,28.924,,,,,,,,,,,,,,,,,,,,,
96.8935,281.408,43.8472,98.5608,271.157,45.1677,100.326,260.203,46.3685,101.697,252.069,47.154,103.251,241.006,47.96,104.603,231.593,48.0995,105.993,223.616,47.8394,107.166,214.037,47.6953,108.181,205.852,46.9629,109.443,194.508,46.4724,110.421,185.444,45.4892,111.275,177.612,43.7825,112.016,169.318,42.0983,112.846,160.641,40.2491,113.578,151.66,38.0637,114.102,143.073,35.789,114.828,133.613,33.0163,115.439,126.381,29.6946,115.869,118.238,26.4781,116.378,109.868,23.2171,116.981,102.359,19.2275,117.242,94.0917,15.4218,117.586,85.6742,11.4663,118.017,78.0395,7.00627,118.213,70.2132,2.4435,118.167,62.9936,2.9957,117.966,57.1419,6.69163,117.698,51.2093,10.3746,117.462,45.5439,13.4362,117.156,39.1635,16.8011,116.822,33.4015,19.4358,116.441,27.6162,21.9444,116.031,21.7993,24.0759,115.65,16.2537,25.8528,115.174,10.4401,27.5467,114.787,4.67494,29.0316,114.269,-0.651795,29.8996,113.731,-6.40836,30.7234,113.121,-11.9104,31.3113,112.602,-17.3608,31.6666,112.023,-22.6371,31.5298,111.388,-28.0739,31.2274,110.745,-33.4526,30.777,110.153,-38.9564,30.0078,109.416,-44.2812,28.9779,108.859,-49.5317,27.6734,,,,,,,,,
99.091,280.021,44.0428,100.219,269.899,45.104,101.548,260.258,45.8706,102.83,251.056,46.3644,103.753,241.185,46.7784,104.561,230.75,47.1139,105.515,222.825,46.6495,106.281,213.33,46.0922,107.014,204.248,45.5578,107.733,195.587,44.6216,108.244,187.329,43.0988,109.01,176.213,41.8806,109.294,168.702,40.0814,109.623,160.031,37.8915,110.05,151.024,35.7673,110.284,143.751,32.6462,110.446,134.786,30.156,110.602,127.429,26.8826,110.686,119.727,23.5486,110.738,110.613,20.0089,110.662,103.478,16.434,110.634,95.535,12.5126,110.557,86.4209,9.00496,110.292,80.4219,4.00968,110.024,72.838,0.96387,109.491,66.8154,4.71295,109.001,60.2856,8.63841,108.377,54.8236,11.8777,107.892,48.5135,15.1536,107.277,43.1798,17.8251,106.669,37.0571,20.4047,106.018,31.5275,22.59,105.483,25.9281,24.4153,104.754,19.9795,26.3051,104.118,14.5564,27.6156,103.309,8.80744,28.8911,102.662,3.31217,29.7593,101.9,-2.23224,30.3906,101.22,-7.34407,30.5709,100.288,-12.7576,30.6892,99.6425,-18.3056,30.6927,98.6693,-23.58,30.1733,97.7462,-28.6966,29.3227,96.969,-34.151,28.3561,96.0752,-39.3122,27.0372,95.1948,-44.4603,25.6581,94.2719,-49.5375,23.7988,,,,,,
98.4805,282.606,43.901,99.5363,274.904,44.5802,100.726,262.588,45.9937,101.713,252.153,46.67,102.512,243.337,46.9022,103.352,232.782,47.2396,103.799,223.766,47.1681,104.378,214.202,46.8223,104.955,205.123,45.8413,105.556,194.665,45.2276,106.01,185.561,44.279,106.395,176.106,42.7228,106.646,167.828,41.0768,106.638,159.156,39.0803,106.872,149.476,36.922,106.998,140.903,34.3326,106.945,132.668,31.6757,106.916,124.751,28.4091,106.82,116.535,25.2748,106.793,107.531,21.584,106.554,99.9347,18.0588,106.275,92.0739,14.1925,106.125,83.9983,9.84642,105.567,76.6179,5.52395,105.332,68.1633,0.993416,104.758,61.7557,3.34769,104.161,55.774,7.26731,103.548,49.6849,10.8705,102.83,43.8653,14.1593,102.018,38.2754,17.0222,101.29,32.2879,19.7701,100.473,26.5611,22.2629,99.5766,21.0548,24.3971,98.6913,15.4748,26.1994,97.8532,10.1238,27.6856,96.8739,4.4308,29.0224,95.9809,-0.783023,29.9658,95.0704,-6.2775,30.7829,94.073,-11.8112,31.3879,93.0557,-16.978,31.4839,92.0363,-22.3682,31.5169,90.9244,-27.2708,31.0153,89.8929,-32.5732,30.3958,88.8924,-37.8815,29.5847,87.7626,-43.0823,28.5406,86.5661,-47.7249,27.0699,,,,,,,,,
99.2713,278.762,43.9857,100.551,267.411,45.4873,101.873,257.918,45.9965,102.899,248.781,46.7257,103.908,240.131,46.7183,104.943,229.758,46.8261,105.718,219.904,46.7045,106.475,210.539,46.1494,106.996,201.6,45.4036,107.605,193.954,43.8895,108.142,184.074,42.9239,108.669,174.682,41.5998,109.001,165.739,39.7433,109.151,157.189,37.3867,109.399,148.294,35.2941,109.537,141.766,32.0357,109.728,132.887,29.2035,109.817,124.977,26.1441,109.573,117.33,22.6805,109.805,108.33,19.5346,109.543,99.6656,16.0464,109.324,93.848,11.6013,109.192,85.2505,7.78216,109.058,77.8917,3.25518,108.763,70.4778,1.72274,108.115,64.5326,5.43678,107.58,58.4874,9.14392,106.943,52.6838,12.2319,106.278,46.7873,15.3374,105.657,41.1368,17.8725,105.015,35.4034,20.3035,104.281,29.8912,22.3676,103.535,24.315,24.3483,102.746,18.366,26.0057,101.905,13.0245,27.953,101.146,7.6991,28.1787,100.33,2.15684,28.9898,99.4474,-3.20419,29.4578,98.539,-8.82254,29.8259,97.6428,-13.8339,29.6759,96.7266,-19.1124,29.3673,95.6876,-24.095,28.6261,94.9042,-29.42,27.8389,93.9401,-34.2418,28.7492,92.8778,-39.4851,26.7597,91.9376,-44.8731,23.9278,90.8056,-49.6668,21.9048,,,,,,
97.7727,288.013,42.8221,99.2005,277.531,43.9277,100.551,267.421,45.4858,101.874,257.927,45.9951,103.598,242.244,46.8388,104.494,232.792,47.003,104.923,226.728,47.1074,105.778,217.988,46.8127,106.53,208.709,46.2574,107.181,198.977,45.4613,108.354,186.467,43.4716,108.562,180.078,42.9074,108.795,170.102,41.761,109.386,162.091,39.9555,110.147,150.323,36.1255,110.169,143.666,35.4845,110.726,134.165,30.3227,110.499,127.405,29.443,111.089,116.287,24.4273,110.706,110.105,23.3579,111.229,100.36,17.0057,111.049,93.6553,15.9688,110.916,81.2553,10.0816,110.782,78.3224,7.60763,111.031,68.0728,0.993894,110.559,63.4523,3.48321,110.107,56.7403,8.03408,109.538,51.7836,10.78,109.025,45.6207,14.0548,108.461,40.0988,17.0131,107.972,33.5346,19.9968,107.168,28.1499,22.1729,106.676,22.4699,24.3626,105.974,16.9833,26.0974,105.382,11.4802,27.6285,104.595,6.14918,28.7653,103.943,0.355093,29.9576,103.154,-5.0107,30.6825,102.574,-10.7557,30.0963,101.862,-15.9114,31.5307,100.982,-21.3155,31.5347,100.122,-26.1939,30.9818,99.3973,-31.4178,30.3779,98.6143,-36.9633,29.7661,97.7237,-42.2157,28.7075,96.9946,-47.1123,27.364,,,,,,,,,
98.1249,285.261,43.4963,99.2724,274.812,45.0912,100.376,264.877,46.3659,101.598,254.248,47.5218,102.387,245.276,48.2142,103.299,235.633,48.8143,103.883,225.464,49.1007,104.591,214.853,49.0917,105.14,205.698,48.7118,105.808,196.095,48.0805,106.047,186.936,47.2758,106.497,178.221,45.8981,107.19,166.195,43.3732,106.944,159.676,43.0058,106.929,151.371,41.0178,107.042,142.745,38.7106,107.088,133.847,36.3,107.111,126.534,33.3223,106.811,113.164,29.2906,106.667,109.805,27.5076,106.723,101.084,21.4676,106.169,93.3055,20.8939,105.997,85.2818,17.2468,105.594,77.9624,13.1174,105.246,69.9984,9.04975,104.915,62.3155,4.86201,104.456,55.4087,2.21963,103.775,48.9134,6.16958,102.992,42.7417,9.9176,102.256,36.8618,13.1905,101.516,30.9215,16.1848,100.771,24.9597,19.044,99.9851,18.6933,21.7837,99.0896,13.2184,23.772,98.3615,7.23577,25.7918,97.4485,1.48401,27.5102,96.5524,-4.2443,29.0472,95.7104,-9.75034,30.0901,94.7804,-15.2758,30.9107,93.9441,-20.9334,31.7075,92.9621,-26.4417,32.0309,92.0086,-31.9084,32.1867,91.0857,-37.3613,32.0125,90.1027,-42.8176,31.5606,89.2998,-46.1972,31.0658,,,,,,,,,,,,
98.4875,282.658,43.6414,99.714,273.682,44.5208,100.897,261.434,45.9318,101.966,252.242,46.1826,102.971,240.093,47.1907,103.884,230.768,47.1164,104.685,220.866,46.9886,105.25,211.463,46.4275,105.806,202.505,45.4593,106.382,192.18,44.858,106.758,182.416,43.4663,107.241,172.332,42.0987,107.514,162.731,40.6063,107.692,154.306,38.2558,107.821,144.191,36.3084,107.933,135.856,33.5824,107.976,127.234,30.7796,107.861,118.949,27.5744,107.865,110.433,24.1542,107.704,102.24,20.7243,107.595,93.344,17.1336,107.245,85.2626,13.2221,107.016,77.0126,9.02135,106.652,69.0342,4.54909,106.371,61.5346,2.63085,105.732,55.5723,6.56378,105.163,49.1496,10.344,104.439,42.6644,13.8128,103.729,37.152,16.5172,103.039,30.9364,19.3991,102.348,24.6997,21.8839,101.575,18.7383,24.0021,100.801,12.7916,26.0246,100.034,6.84489,27.7206,99.2761,0.912728,29.1156,98.4874,-4.53934,30.128,97.6754,-10.2377,30.9017,96.7725,-15.9349,31.4668,95.8894,-21.594,31.8312,95.0295,-27.2415,31.8226,94.1874,-32.8131,31.7586,93.3028,-38.2374,31.2037,92.3268,-43.8037,30.5787,91.3654,-48.9567,29.2603,,,,,,,,,,,,,,,
